First Name,Last Name,Customer Name,Education,Income,Loyalty Number,Customer_ID
Saran,Urbanic,Saran Urbanic,Bachelor,28806,967836,6970270627972469757
Valerie,Yannotti,Valerie Yannotti,Bachelor,99981,967838,-6244101543834296626
Moira,Gilgore,Moira Gilgore,Bachelor,69674,967845,5812927980136137409
Melony,Lorge,Melony Lorge,Bachelor,39278,967851,-3445473051046359735
Carolina,Tredo,Carolina Tredo,Bachelor,28466,967883,1563371707197184025
Robin,Kluse,Robin Kluse,Bachelor,26599,967884,-3681934733615916502
Mirta,Wimbish,Mirta Wimbish,Bachelor,57474,967890,-5095075498800179312
Belva,Mohammad,Belva Mohammad,Bachelor,40032,967904,4785043084001479744
Meredith,Wittie,Meredith Wittie,Bachelor,21808,967947,-5324061303063089867
Shirely,Persinger,Shirely Persinger,Bachelor,79090,967966,-393128929474111501
Hannah,Mcglinn,Hannah Mcglinn,Bachelor,80237,967980,4651316534130747949
Trinh,Delettre,Trinh Delettre,Bachelor,62902,967981,-5199858394111432604
Chrissy,Renner,Chrissy Renner,Bachelor,25398,967984,5738181538303247325
Jody,Stefanick,Jody Stefanick,Master,14973,967998,7250182803957776577
Elias,Hoffelt,Elias Hoffelt,Bachelor,54964,967999,-8075173141807162412
Gigi,Mccorkle,Gigi Mccorkle,Bachelor,67276,968007,1338692912262276180
Haywood,Royster,Haywood Royster,Master,20993,968019,-2933986866385731449
Merle,Gerson,Merle Gerson,High School or Below,22404,968027,-729086255173719602
Kali,Petr,Kali Petr,Doctor,18287,968034,-8384654615709809246
Leatrice,Tankersly,Leatrice Tankersly,Bachelor,20742,968037,3234695046230814367
Lawrence,Devries,Lawrence Devries,Bachelor,29932,968045,1434614625454222398
Jeanna,Farrior,Jeanna Farrior,High School or Below,22070,968064,3559308658795617983
Carie,Kame,Carie Kame,Bachelor,43875,968090,-8000873284830156276
Retta,Curls,Retta Curls,Bachelor,88043,968115,4604352181000681189
Suzanne,Tole,Suzanne Tole,Bachelor,33738,968144,5362781208009922501
Gerardo,Ryer,Gerardo Ryer,Bachelor,59456,968225,7040615060120886417
Cassandra,Slavin,Cassandra Slavin,Bachelor,72208,968251,-8629271895499762907
Kimberley,Hageman,Kimberley Hageman,Bachelor,48207,968260,-1601767675841372173
Kristina,Apthorpe,Kristina Apthorpe,Bachelor,77517,968312,-3585583824556850164
Rosina,Brulotte,Rosina Brulotte,Bachelor,25813,968316,6512244604705549688
Clementine,Kostel,Clementine Kostel,Doctor,20992,968325,-4753793416921079795
Chau,Hearns,Chau Hearns,Bachelor,48911,968365,-6190039633745192660
Trey,Geniesse,Trey Geniesse,Bachelor,85718,968370,-8061370264545953268
Carin,Everhardt,Carin Everhardt,Bachelor,34148,968371,-5112312773048506850
Edwina,Hedrick,Edwina Hedrick,Bachelor,37803,968447,-249876889728032658
Cherly,Zarro,Cherly Zarro,High School or Below,21832,968450,-2184202997845080473
Blondell,Hatherly,Blondell Hatherly,Bachelor,34510,968453,-2551921288558895265
Eleonore,Chaisson,Eleonore Chaisson,Bachelor,89411,968484,6694370969382817524
Luis,Eastwood,Luis Eastwood,Bachelor,82108,968485,-8196812608200718303
Margot,Highfill,Margot Highfill,Bachelor,32756,968497,128956027841885395
Lilian,Biviano,Lilian Biviano,Bachelor,59965,968566,1974482129735196661
Alesha,Margel,Alesha Margel,Bachelor,53808,968569,3202711155824261290
Bret,Damoth,Bret Damoth,Master,28321,968603,-2190859230382441595
Delicia,Codner,Delicia Codner,Bachelor,45971,968608,1766224571196540736
Elsie,Wesloh,Elsie Wesloh,Bachelor,63455,968632,6584069461054428405
Yesenia,Maclaurin,Yesenia Maclaurin,Bachelor,23666,968652,8248742921339575033
Heather,Marusak,Heather Marusak,Bachelor,51125,968660,-4381790735657702042
Jerry,Knie,Jerry Knie,Bachelor,48993,968666,-4725385818810073166
Marcelene,Medling,Marcelene Medling,Bachelor,53607,968671,-4678222255680616163
Rosann,Rangnow,Rosann Rangnow,Bachelor,90874,968684,-2437374730778460816
Portia,Aivao,Portia Aivao,Bachelor,70811,968705,-9210169318604708412
Regenia,Wasowski,Regenia Wasowski,Bachelor,50719,968730,1552830619254124125
Lauran,Tonas,Lauran Tonas,Bachelor,53243,968764,1972051082800678680
Audrey,Casavez,Audrey Casavez,Bachelor,88249,968765,-5718464785551719315
Babette,Capri,Babette Capri,High School or Below,17193,968768,-7649830074992412796
Donald,Hilado,Donald Hilado,Bachelor,79181,968788,3725481041322977261
Luella,Procknow,Luella Procknow,Doctor,27431,968791,7886303416037786099
Shirleen,Stinebaugh,Shirleen Stinebaugh,Bachelor,31056,968793,6970564656089895750
Kendall,Sanfelix,Kendall Sanfelix,Doctor,21986,968808,407346815881293858
Gayle,Placke,Gayle Placke,Bachelor,59782,968828,-9160726946101406547
Shandi,Cardeiro,Shandi Cardeiro,Bachelor,66851,968842,6363569977856687994
Carrol,Lindstedt,Carrol Lindstedt,Bachelor,40238,968857,-8940961276348578639
Reynaldo,Bothwell,Reynaldo Bothwell,High School or Below,14390,968863,50934951378829131
Dusty,Teekasingh,Dusty Teekasingh,Bachelor,36631,968867,1767939419335679771
Jodi,Vangorp,Jodi Vangorp,Bachelor,34640,968886,5142991378219260081
Gabriella,Stjohns,Gabriella Stjohns,Doctor,17870,968893,3121004798812855942
Tonisha,Iker,Tonisha Iker,Bachelor,28915,968905,-8505778137153569815
Easter,Brookshaw,Easter Brookshaw,Bachelor,88059,968916,1523463813313413578
Isreal,Affelt,Isreal Affelt,Bachelor,69600,968929,-4655245115316099233
Lorilee,Maslowski,Lorilee Maslowski,Bachelor,82108,968943,4939682034980938531
Winfred,Mcgarrigle,Winfred Mcgarrigle,Bachelor,60462,968963,4397782124740787409
Sherley,Guzewicz,Sherley Guzewicz,Doctor,20545,968964,6217582615504605562
Mckenzie,Phippin,Mckenzie Phippin,Bachelor,61737,968985,-2204378475896508103
Chong,Weinreb,Chong Weinreb,Bachelor,81412,969011,-6432871836002929841
Creola,Osario,Creola Osario,Bachelor,60477,969053,2157330354905131452
Houston,Vanatta,Houston Vanatta,Bachelor,77485,969073,663342869000673287
Laverne,Shutte,Laverne Shutte,Bachelor,55906,969088,8613792242541218348
Nguyet,Thon,Nguyet Thon,Bachelor,70882,969092,-1508771311337653044
Maud,Yamamoto,Maud Yamamoto,Bachelor,48744,969122,-5923292604172657728
Lakiesha,Blache,Lakiesha Blache,Bachelor,39547,969155,6074662260376992668
Brian,Beauprez,Brian Beauprez,Bachelor,74335,969189,-5557662575147390228
Lieselotte,Quaife,Lieselotte Quaife,Bachelor,44368,969219,-1422136828271826737
Nichelle,Rattliff,Nichelle Rattliff,Doctor,26410,969233,740903785182225253
Tiffani,Hipolito,Tiffani Hipolito,Bachelor,50363,969241,2166511585416749395
Ollie,Mccandrew,Ollie Mccandrew,Bachelor,88435,969249,683990167441236368
Alec,Hoffner,Alec Hoffner,Bachelor,79253,969253,3115323413633885096
Eboni,Labo,Eboni Labo,Bachelor,44986,969255,5693446184953665985
Berenice,Hastert,Berenice Hastert,Bachelor,43838,969277,-1201754505128966701
Dottie,Tacadina,Dottie Tacadina,Bachelor,43318,969284,5921637351799841780
Diedre,Christion,Diedre Christion,Bachelor,54008,969313,4130224337004550070
Reynaldo,Lyell,Reynaldo Lyell,Bachelor,81412,969318,4927609201206688468
Deja,Feehan,Deja Feehan,Bachelor,77603,969342,3390558072150274898
Delcie,Gren,Delcie Gren,Bachelor,62902,969350,1046435264909680667
Bernetta,Eggen,Bernetta Eggen,High School or Below,22319,969360,5756326287583582126
Kelle,Grapp,Kelle Grapp,Bachelor,42336,969366,-7876283478467428318
Janina,Izaguine,Janina Izaguine,Bachelor,37518,969375,1833381060331051061
Cortney,Soltes,Cortney Soltes,Bachelor,67632,969378,1241884972387634185
Venetta,Tinucci,Venetta Tinucci,Bachelor,64431,969432,3590842010031531467
Shaquita,Sterman,Shaquita Sterman,Doctor,27906,969483,-6885722021314460772
Torri,Parness,Torri Parness,Bachelor,62739,969485,-7752028850655991277
Albertha,Traughber,Albertha Traughber,Bachelor,94846,969490,-6910695259395792123
Rusty,Disque,Rusty Disque,Bachelor,35349,969500,-1533866683361786480
Kirby,Carrozza,Kirby Carrozza,Bachelor,30244,969502,-4413820015523944765
Lady,Terra,Lady Terra,Doctor,22872,969586,7909510519830766410
Alane,Reuteler,Alane Reuteler,Bachelor,71467,969590,7324335179003133528
Ariane,Pleiss,Ariane Pleiss,Bachelor,97666,969616,8664580775728497236
Nichole,Ricci,Nichole Ricci,Bachelor,32303,969626,6103647384299152715
Anh,Brister,Anh Brister,Bachelor,46503,969632,-1083241097610227667
Kasie,Kittinger,Kasie Kittinger,Bachelor,41829,969646,-1325667663917304668
Ike,Matthey,Ike Matthey,Doctor,22555,969653,-2211387330166921334
Aleen,Longaker,Aleen Longaker,Bachelor,79189,969686,560073941146935156
Teodora,Channel,Teodora Channel,Bachelor,71210,969704,65920183155742864
Kellee,Phibbs,Kellee Phibbs,Bachelor,77143,969719,-2305089280545639058
Peter,Brander,Peter Brander,Bachelor,20694,969732,1906981697691675783
Rona,Mansukhani,Rona Mansukhani,Bachelor,60970,969771,-3302331815133593063
Lili,Schradle,Lili Schradle,Bachelor,21709,969776,-1858138836156232697
Billye,Cratic,Billye Cratic,Bachelor,34137,969781,-4742830496579725318
Marquetta,Hun,Marquetta Hun,Bachelor,63354,969800,-400704130822896518
Lucile,Winkles,Lucile Winkles,Bachelor,43860,969810,-8796260026074107958
Mariana,Bergert,Mariana Bergert,High School or Below,24518,969816,5385398907262985707
Katelyn,Chicles,Katelyn Chicles,Bachelor,33531,969826,-987049625868508907
Fannie,Cosme,Fannie Cosme,Bachelor,40348,969829,574130453161378650
Florene,Hamelin,Florene Hamelin,High School or Below,29587,969848,1394910336780591157
Yasuko,Segler,Yasuko Segler,High School or Below,20978,969861,-8512597892008582313
Sandy,Wilmouth,Sandy Wilmouth,Bachelor,52797,969873,6066541943769875595
Micah,Graybill,Micah Graybill,Bachelor,49345,969913,1073272452061407877
Laurena,Cousain,Laurena Cousain,Bachelor,56005,969933,3325398194122057843
Indira,Turell,Indira Turell,Bachelor,36495,969942,4389263837747547674
Jaimie,Tuzzio,Jaimie Tuzzio,Bachelor,90804,969945,6627594374654753453
Marshall,Goodpastor,Marshall Goodpastor,Bachelor,48597,970054,-2859169485689333440
Alejandra,Brosco,Alejandra Brosco,Bachelor,20961,970076,-185548363228072132
Marylou,Angustia,Marylou Angustia,Bachelor,73601,970092,-1910531089804423139
Minda,Wegley,Minda Wegley,Bachelor,86830,970102,785023616425704509
Verda,Zabarkes,Verda Zabarkes,Bachelor,31535,970104,1220237418869286743
Candy,Matheny,Candy Matheny,Bachelor,51020,970147,-6464918189557233524
Brittni,Mccreadie,Brittni Mccreadie,Bachelor,48054,970152,-4865121274307323665
Nicole,Reising,Nicole Reising,Bachelor,73742,970154,-6042051579738871952
Celestine,Brooke,Celestine Brooke,Bachelor,25813,970159,-9182101889935920461
Sol,Chrismon,Sol Chrismon,Bachelor,80584,970178,1025564037401279194
Lona,Danuser,Lona Danuser,Bachelor,33175,970195,932990733860450106
Soon,Purce,Soon Purce,Bachelor,35396,970277,-7759293413242693753
Timmy,Shenberger,Timmy Shenberger,Bachelor,40348,970285,8141744536559738752
Kathyrn,Wigley,Kathyrn Wigley,Bachelor,51833,970336,4653293013126387262
Rozanne,Benneth,Rozanne Benneth,Bachelor,83389,970346,4837799105460385644
Janita,Arabajian,Janita Arabajian,Bachelor,28928,970361,-3941732367821408807
Bronwyn,Gover,Bronwyn Gover,Bachelor,61246,970372,1368026274081909019
Flora,Valladores,Flora Valladores,Bachelor,33967,970379,-7030834828959274393
Maryjane,Vara,Maryjane Vara,Doctor,22555,970383,8573386224838900456
Evalyn,Atanacio,Evalyn Atanacio,Doctor,12876,970401,-9020916305641093707
Misti,Roen,Misti Roen,Master,27208,970403,-542018208516406728
Moses,Brayley,Moses Brayley,Bachelor,50269,970419,4112758255988570097
Una,Scantlebury,Una Scantlebury,Bachelor,37384,970457,-4161253387653114950
Jerrica,Herzberger,Jerrica Herzberger,Bachelor,28360,970464,4773559879503398093
Na,Aderson,Na Aderson,Bachelor,32169,970466,-4243744156737255653
Shad,Harps,Shad Harps,Bachelor,43334,970492,-3005399139510803772
Tyrone,Ficken,Tyrone Ficken,Bachelor,76114,970495,5387724600031649084
Ramon,Pichon,Ramon Pichon,Bachelor,20676,970524,6904789528511820758
Aracelis,Agricola,Aracelis Agricola,High School or Below,26367,970576,-2261186469385541178
Avelina,Kunicki,Avelina Kunicki,Bachelor,48829,970617,5226990656265811515
Billye,Barfknecht,Billye Barfknecht,Bachelor,37722,970637,8864125690752977005
Shameka,Axsom,Shameka Axsom,Bachelor,23105,970657,-3439312801247089410
Elba,Desmarais,Elba Desmarais,Bachelor,56598,970694,3833102494673430610
Mana,Marnett,Mana Marnett,Bachelor,34614,970695,-6458912732464295217
Oma,Eisinger,Oma Eisinger,Bachelor,70699,970757,6201158960579575975
Kristopher,Sandoz,Kristopher Sandoz,Bachelor,81367,970776,-3764879766362795702
Lindsy,Khensamphanh,Lindsy Khensamphanh,Bachelor,28013,970783,2630694532185081460
Fannie,Schreuder,Fannie Schreuder,Bachelor,47746,970785,-5308233193792710450
Rashad,Szanto,Rashad Szanto,Bachelor,34498,970788,-6127807863513967930
Kandra,Moscone,Kandra Moscone,Master,10337,970797,4688278992832514805
Catharine,Estanislau,Catharine Estanislau,Master,21959,970841,3117180330623077709
Basilia,Beenel,Basilia Beenel,Bachelor,89196,970846,6143819222412371522
Fritz,Isais,Fritz Isais,Bachelor,73938,970862,-2479478847628168670
Ellie,Meriweather,Ellie Meriweather,Bachelor,58842,970884,7755314273715621896
Tyra,Burdis,Tyra Burdis,Doctor,11885,971028,4639987363629974461
Damien,Monard,Damien Monard,Bachelor,24744,971034,340657493113595786
Jeromy,Lesher,Jeromy Lesher,Bachelor,36510,971042,-8398259858942053407
James,Negrisor,James Negrisor,Bachelor,63833,971047,7331407208806752703
Quyen,Guinther,Quyen Guinther,Bachelor,26004,971048,-2688658502394739352
Wava,Boliver,Wava Boliver,Bachelor,72096,971050,-1396285653639946418
Lynsey,Trimarchi,Lynsey Trimarchi,Master,22283,971073,-769035051915121637
Marinda,Whitsett,Marinda Whitsett,Bachelor,53243,971107,5705666999749087123
Ariel,Vidaurri,Ariel Vidaurri,Bachelor,58139,971142,-1836032978279821896
Tobie,Fuel,Tobie Fuel,Master,10312,971157,-6228183799306185888
Kristie,Picco,Kristie Picco,Bachelor,23046,971163,-7620620921384112246
Lashaunda,Queeley,Lashaunda Queeley,Bachelor,22250,971164,7555432054617651383
Lucina,Mcaneny,Lucina Mcaneny,Bachelor,56587,971177,-2176474781387178490
Anita,Oconnel,Anita Oconnel,Bachelor,85412,971205,7726594499667043676
Claudette,Mogren,Claudette Mogren,Bachelor,64220,971243,-1996971566562974712
Khadijah,Galley,Khadijah Galley,Doctor,12503,971252,-187923614234417468
Abel,Entz,Abel Entz,Bachelor,37722,971273,-2364598850323830895
Cathern,Dickie,Cathern Dickie,Bachelor,89834,971318,7013300003986360696
Michal,Wanner,Michal Wanner,Bachelor,24641,971324,8968400619153914507
Melonie,Huhman,Melonie Huhman,Bachelor,23449,971344,388955485945535155
Deirdre,Pinner,Deirdre Pinner,Doctor,20181,971361,564198325474711786
Shawanna,Sczygiel,Shawanna Sczygiel,Bachelor,43573,971370,-8288395282741691510
Julianne,Darm,Julianne Darm,Bachelor,50200,971393,1202167649023150031
Noel,Hiske,Noel Hiske,Bachelor,23893,971414,-7995629838059993453
Maritza,Schloemer,Maritza Schloemer,Doctor,13933,971416,-6431000931095335276
Kellee,Fucci,Kellee Fucci,Bachelor,54872,971417,-7372927824943555766
Broderick,Harbinson,Broderick Harbinson,Bachelor,43860,971445,3376321630196599595
Shellie,Koon,Shellie Koon,Master,25859,971488,-1251479487519786743
Gail,Grimmett,Gail Grimmett,Master,14290,971514,6765868055751611850
Suzan,Caplin,Suzan Caplin,Bachelor,79814,971524,406647856378763684
Providencia,Kniess,Providencia Kniess,Bachelor,78618,971528,-3727063140649115371
Paz,Hornish,Paz Hornish,High School or Below,16042,971535,-1575672845124559430
Kathey,Nordmann,Kathey Nordmann,Bachelor,61886,971581,2157284295204665729
Dominica,Kolikas,Dominica Kolikas,Bachelor,65602,971582,-8596772784924852571
Tisha,Flipp,Tisha Flipp,Bachelor,57449,971608,51523896462115941
Nell,Kind,Nell Kind,Bachelor,62007,971609,-8420230751470714841
Maybell,Revera,Maybell Revera,Bachelor,51199,971612,-7497473546540150604
Elidia,Meiss,Elidia Meiss,Bachelor,54780,971627,-7831624814630108624
Raymon,Aleem,Raymon Aleem,High School or Below,14108,971632,4574186354071940549
Margene,Hubler,Margene Hubler,Bachelor,53310,971667,-5377370660519501291
Elenora,Hackle,Elenora Hackle,Bachelor,62375,971670,-36000288890108386
Marguerite,Wands,Marguerite Wands,Bachelor,73259,971672,-776853515367796166
Ethelyn,Zaccagnini,Ethelyn Zaccagnini,Bachelor,73809,971744,-6925652719603008868
Loren,Hendrixson,Loren Hendrixson,Master,27443,971759,3895552719600310431
Laurette,Clelland,Laurette Clelland,Bachelor,66346,971796,-201121792888707227
Georgeanna,Mathur,Georgeanna Mathur,Bachelor,82157,971848,-7844129045623130049
Alda,Mastin,Alda Mastin,Bachelor,56502,971877,5813788158651591275
Bonita,Macconaghy,Bonita Macconaghy,Bachelor,62452,971885,-7648661816593342383
Renita,Heineman,Renita Heineman,Bachelor,45668,971900,-3062940687295927163
Emile,Eshom,Emile Eshom,Bachelor,69488,971905,3203901514280979916
Krysten,Prout,Krysten Prout,Bachelor,37937,971987,-3725705410375824530
Natashia,Uhl,Natashia Uhl,Bachelor,71210,972004,-5944549669986254028
Ayana,Deputy,Ayana Deputy,Bachelor,26811,972081,-3418610432195554144
Cherryl,Towsend,Cherryl Towsend,Bachelor,53944,972087,-5231608412987681088
Asia,Fedor,Asia Fedor,Bachelor,71210,972097,-3143219822807855930
Lesli,Stickney,Lesli Stickney,Bachelor,21246,972108,630610736987665392
Shanda,Loparco,Shanda Loparco,High School or Below,19831,972121,7447106304796533388
Tabetha,Getzschman,Tabetha Getzschman,Bachelor,33635,972129,-9102820424582145837
Aimee,Gerstein,Aimee Gerstein,Bachelor,92147,972130,-207696096738464077
Lizabeth,Breit,Lizabeth Breit,Bachelor,87123,972150,-4008379577509976857
Stephenie,Jayme,Stephenie Jayme,Bachelor,69512,972157,7490404573687830820
Danika,Escarsega,Danika Escarsega,Bachelor,62773,972163,-4212941042968408652
Rachel,Sellberg,Rachel Sellberg,High School or Below,25965,972164,-5348512438765490667
Nelle,Bucholz,Nelle Bucholz,High School or Below,29152,972222,-2806501210757665468
Harold,Reser,Harold Reser,Bachelor,86801,972233,-8067570933050891034
Edmundo,Enocencio,Edmundo Enocencio,Bachelor,37722,972295,1168395765791437913
Jae,Elizando,Jae Elizando,Bachelor,28558,972298,-8582494088582463051
Glynis,Dollings,Glynis Dollings,Bachelor,63546,972317,6220108455528258628
Deon,Hindson,Deon Hindson,Bachelor,21542,972330,-9050270537834426465
Otis,Lefler,Otis Lefler,Bachelor,98235,972425,949653824670449962
Barry,Norkus,Barry Norkus,Master,11828,972491,5329149363669965584
Katheleen,Brosh,Katheleen Brosh,Bachelor,26877,972495,4376496436363505651
Erasmo,Adi,Erasmo Adi,Bachelor,84376,972499,-2198713772821454738
Vinita,Paavola,Vinita Paavola,Doctor,25676,972500,-7125653864895265235
Johnette,Zutell,Johnette Zutell,Bachelor,48367,972502,-2231060023645866137
Latasha,Crosier,Latasha Crosier,Bachelor,89451,972526,-7067626062451304791
Madeline,Sperber,Madeline Sperber,Bachelor,33201,972531,-7424866218267489718
Nery,Pastore,Nery Pastore,Bachelor,27658,972553,8352280608774402458
Armandina,Hole,Armandina Hole,Bachelor,72257,972567,4240209763166132573
Bari,Payor,Bari Payor,Bachelor,64706,972569,-103442807719754074
Quiana,Ciolli,Quiana Ciolli,High School or Below,14616,972581,-5561227478199212876
Petronila,Capozzoli,Petronila Capozzoli,Bachelor,74284,972595,-6447819124905142074
Jeanene,Millington,Jeanene Millington,Bachelor,52980,972607,8637371668531643338
Loralee,Mayle,Loralee Mayle,Bachelor,35625,972612,-6297234429611450407
Devora,Esses,Devora Esses,Bachelor,77738,972617,7964799882317489405
Lyndia,Balliew,Lyndia Balliew,Bachelor,81082,972636,-5713932530193402203
Bettina,Jeanes,Bettina Jeanes,Bachelor,41456,972648,-7764526968388930018
Greg,Basques,Greg Basques,Bachelor,53357,972653,1301505907863159289
Lieselotte,Robson,Lieselotte Robson,Bachelor,20346,972666,-3549359157056851056
Tawnya,Sodano,Tawnya Sodano,High School or Below,13476,972671,-4764080428140702527
Miss,Parks,Miss Parks,Bachelor,39007,972673,679350215852475556
Myesha,Bouillion,Myesha Bouillion,Master,28142,972686,-7640679576329127054
Donn,Rochlin,Donn Rochlin,Bachelor,74775,972726,6263195290416790002
Vicki,Tinnea,Vicki Tinnea,High School or Below,28806,972732,230464715923638528
Chae,Seyfried,Chae Seyfried,Bachelor,61552,972735,-2392165658136498612
